tickerSymbol,trendPriceRelationship,currentTrend,previousTrend,currentPrice,previousPrice,topOccurrences,reason,timeScanned
IPVA,N/A,0.0,0.0,,,0,no data,09:55
IO,N/A,0.0,0.0,,,0,low result,09:55
IPVI,N/A,0.0,0.0,,,0,no data,09:55
INTZ,N/A,0.0,0.0,,,0,low result,09:55
INUV,N/A,0.0,0.0,,,0,low result,09:55
INPX,N/A,0.0,0.0,,,0,low result,10:02
INM,N/A,0.0,0.0,,,0,low result,10:02
INFI,N/A,0.0,0.0,,,0,low result,10:02
INOD,N/A,0.0,0.0,,,0,low result,10:02
INDO,N/A,0.0,0.0,,,0,low result,10:02
INKA,N/A,0.0,0.0,,,0,low result,10:02
IMUX,N/A,0.0,0.0,,,0,low result,10:02
IMMR,N/A,0.0,0.0,,,0,low result,10:02
IMTE,N/A,0.0,0.0,,,0,spiked data,09:55
IMV,N/A,0.0,0.0,,,0,spiked data,09:55
IMPX,N/A,0.0,0.0,,,0,no data,09:55
IMH,N/A,0.0,0.0,,,0,low result,09:55
IMRA,N/A,0.0,0.0,,,0,spiked data,09:55
IMMP,N/A,0.0,0.0,,,0,spiked data,09:55
IMAC,N/A,0.0,0.0,,,0,spiked data,09:55
III,N/A,0.0,0.0,,,0,low result,09:55
IMBI,N/A,0.0,0.0,,,0,low result,09:55
IINN,N/A,0.0,0.0,,,0,low result,09:55
IIII,N/A,0.0,0.0,,,0,low result,09:55
IKT,N/A,0.0,0.0,,,0,low result,09:55
IIAC,N/A,0.0,0.0,,,0,low result,09:55
IMCC,N/A,0.0,0.0,,,0,spiked data,09:55
IH,N/A,0.0,0.0,,,0,low result,09:55
IHT,N/A,0.0,0.0,,,0,spiked data,09:55
IHD,N/A,0.0,0.0,,,0,low result,09:55
IHTA,N/A,0.0,0.0,,,0,no data,09:55
IHIT,N/A,0.0,0.0,,,0,no data,09:55
IGIC,N/A,0.0,0.0,,,0,low result,09:55
IGNY,N/A,0.0,0.0,,,0,no data,09:55
IGC,N/A,0.0,0.0,,,0,spiked data,09:55
IFRX,N/A,0.0,0.0,,,0,low result,09:55
IDN,N/A,0.0,0.0,,,0,low result,09:55
IGAC,N/A,0.0,0.0,,,0,low result,09:55
IGA,N/A,0.0,0.0,,,0,low result,09:55
IFBD,N/A,0.0,0.0,,,0,low result,09:55
IFMK,N/A,0.0,0.0,,,0,low result,09:55
IDRA,N/A,0.0,0.0,,,1,spiked data,09:55
ID,N/A,0.0,0.0,,,0,spiked data,09:55
IBER,N/A,0.0,0.0,,,0,low result,09:55
ICCC,N/A,0.0,0.0,,,0,low result,09:55
HYW,N/A,0.0,0.0,,,0,low result,09:55
IAE,N/A,0.0,0.0,,,0,low result,09:55
IACB,N/A,0.0,0.0,,,0,no data,09:55
HYMC,N/A,0.0,0.0,,,0,low result,09:55
IACC,N/A,0.0,0.0,,,0,no data,09:55
HZN,N/A,0.0,0.0,,,0,low result,09:55
HYB,N/A,0.0,0.0,,,0,low result,09:55
HYAC,N/A,0.0,0.0,,,0,no data,09:55
HUSA,N/A,0.0,0.0,,,0,spiked data,09:55
HTY,N/A,0.0,0.0,,,0,no data,09:55
HUSN,N/A,0.0,0.0,,,0,spiked data,09:55
HUGE,N/A,0.0,0.0,,,0,spiked data,09:55
HUGS,N/A,0.0,0.0,,,0,low result,09:55
HX,N/A,0.0,0.0,,,0,low result,09:55
HUIZ,N/A,0.0,0.0,,,0,low result,09:55
HUDI,N/A,0.0,0.0,,,0,low result,09:55
HTBX,N/A,0.0,0.0,,,0,spiked data,09:55
HROW,N/A,0.0,0.0,,,0,low result,09:55
HT,N/A,0.0,0.0,,,0,low result,09:55
HSAQ,N/A,0.0,0.0,,,0,no data,09:55
HRTG,N/A,0.0,0.0,,,0,no data,09:55
HTPA,N/A,0.0,0.0,,,0,no data,09:55
HSTO,N/A,0.0,0.0,,,0,front zeros,09:55
HTGM,N/A,0.0,0.0,,,0,low result,09:55
HNNA,N/A,0.0,0.0,,,0,low result,09:55
HNRG,N/A,0.0,0.0,,,0,spiked data,09:55
HOOK,N/A,0.0,0.0,,,0,low result,09:55
HPX,N/A,0.0,0.0,,,0,low result,09:55
HOTH,N/A,0.0,0.0,,,0,spiked data,09:55
HMLP,N/A,0.0,0.0,,,0,spiked data,09:55
HMCO,N/A,0.0,0.0,,,0,no data,09:55
HITI,N/A,0.0,1.607,,,1,low result,09:49
HIX,N/A,0.0,0.0,,,0,low result,09:55
HIO,N/A,0.0,0.0,,,0,low result,09:55
HJLI,N/A,0.0,0.0,,,0,spiked data,09:55
HIHO,N/A,0.0,0.0,,,0,low result,09:55
HIL,N/A,0.0,0.0,,,0,low result,09:55
HLXA,N/A,0.0,0.0,,,0,low result,09:55
HLAH,N/A,0.0,0.0,,,0,no data,09:55
HGBL,N/A,0.0,0.0,,,0,low result,09:55
HFFG,N/A,0.0,0.0,,,0,spiked data,09:55
HIGA,N/A,0.0,0.0,,,0,no data,09:55
HGLB,N/A,0.0,0.0,,,0,low result,09:55
HGSH,N/A,0.0,0.0,,,0,low result,09:55
HDSN,N/A,0.0,0.0,,,0,spiked data,09:55
HCWB,N/A,0.0,0.0,,,0,low result,09:55
HEPA,N/A,0.0,0.0,,,1,spiked data,09:55
HCCC,N/A,0.0,0.0,,,0,low result,09:55
HCHC,N/A,0.0,0.0,,,0,low result,09:55
HCDI,N/A,0.0,0.0,,,0,low result,09:55
HCAR,N/A,0.0,0.0,,,0,no data,09:55
HCII,N/A,0.0,0.0,,,0,no data,09:55
HCAQ,N/A,0.0,0.0,,,0,low result,09:55
HCIC,N/A,0.0,0.0,,,0,low result,09:55
HBP,N/A,0.0,0.0,,,0,low result,09:55
GVP,N/A,0.0,0.0,,,0,low result,09:55
GWGH,N/A,0.0,0.0,,,0,low result,09:55
HAPP,N/A,0.0,0.0,,,0,low result,10:01
HARP,N/A,0.0,0.0,,,0,low result,10:01
HALL,N/A,0.0,0.0,,,1,spiked data,10:01
HBIO,N/A,0.0,0.0,,,0,low result,10:01
GXII,N/A,0.0,0.0,,,0,no data,10:01
GWAC,N/A,0.0,0.0,,,0,low result,10:01
GTE,N/A,0.0,0.0,,,0,spiked data,10:01
GUT,N/A,0.0,0.0,,,0,low result,10:01
GTYH,N/A,0.0,0.0,,,0,low result,09:56
GTX,N/A,0.0,0.0,,,1,spiked data,09:56
GTPA,N/A,0.0,0.0,,,0,no data,09:56
GURE,N/A,0.0,0.0,,,0,low result,09:56
GTIM,N/A,0.0,0.0,,,0,low result,09:56
GTEC,N/A,0.0,0.0,,,0,low result,09:56
GSQD,N/A,0.0,0.0,,,0,no data,09:56
GSS,N/A,0.0,0.0,,,0,spiked data,09:56
GSV,N/A,0.0,0.0,,,0,low result,09:56
GSMG,N/A,0.0,0.0,,,0,no data,09:56
GSIT,N/A,0.0,0.0,,,0,low result,09:56
GSAQ,N/A,0.0,0.0,,,0,no data,09:56
GRTX,N/A,0.0,0.0,,,0,low result,09:56
GRVI,N/A,0.0,0.0,,,0,spiked data,09:56
GRAY,N/A,0.0,0.0,,,0,spiked data,09:56
GROY,N/A,0.0,0.0,,,0,low result,09:56
GRNQ,N/A,0.0,0.0,,,0,low result,10:01
GROM,N/A,0.0,0.0,,,0,low result,10:01
GRIL,N/A,0.0,0.0,,,0,low result,10:01
GRF,N/A,0.0,0.0,,,0,low result,10:01
GRTS,N/A,0.0,0.0,,,0,low result,10:01
GPM,N/A,0.0,0.0,,,0,low result,10:01
GORO,N/A,0.0,0.0,,,0,low result,10:01
GNCA,N/A,0.0,0.0,,,0,low result,10:01
GNT,N/A,0.0,0.0,,,0,low result,10:01
GNLN,N/A,0.0,0.0,,,0,low result,10:01
GNE,N/A,0.0,0.0,,,0,low result,10:01
GNSS,N/A,0.0,0.0,,,0,low result,10:01
GNAC,N/A,0.0,0.0,,,0,low result,10:01
GNFT,N/A,0.0,0.0,,,0,low result,10:01
GNPX,N/A,0.0,0.0,2.88,2.88,2,low result,10:01
GMDA,N/A,0.0,0.0,,,0,low result,10:01
GLTO,N/A,0.0,0.0,,,0,low result,10:01
GMVD,N/A,0.0,0.0,,,0,low result,10:01
GMTX,N/A,0.0,0.0,,,0,low result,10:01
GMBT,N/A,0.0,0.0,,,0,low result,10:01
GMBL,N/A,0.0,0.0,9.4,9.38,2,low result,10:01
GLRE,N/A,0.0,0.0,,,0,low result,10:01
GLYC,N/A,0.0,0.0,,,0,low result,10:01
GLOP,N/A,0.0,0.0,,,0,low result,09:56
GLDG,N/A,0.0,0.0,,,0,low result,09:56
GLG,N/A,0.0,0.0,,,0,spiked data,09:56
GLMD,N/A,0.0,0.0,,,0,low result,09:56
GLAQ,N/A,0.0,0.0,,,0,no data,09:56
GLBL,N/A,0.0,0.0,,,0,no data,09:56
GLHA,N/A,0.0,0.0,,,0,no data,09:56
GLBS,N/A,0.0,0.0,,,0,low result,09:56
GIG,N/A,0.0,0.0,,,0,low result,09:56
GIW,N/A,0.0,0.0,,,0,no data,09:56
GGT,N/A,0.0,0.0,,,0,low result,09:56
GIGM,N/A,0.0,0.0,,,0,low result,09:56
GIIX,N/A,0.0,0.0,,,0,no data,09:56
GHSI,N/A,0.0,0.0,,,0,low result,09:56
GIFI,N/A,0.0,0.0,,,0,low result,09:56
GHAC,N/A,0.0,0.0,,,0,no data,09:56
GFOR,N/A,0.0,0.0,,,0,no data,09:56
GECC,N/A,0.0,0.0,,,0,low result,09:56
GGMC,N/A,0.0,0.0,,,0,no data,09:56
GEG,N/A,0.0,0.0,,,0,low result,09:56
GFX,N/A,0.0,0.0,,,0,low result,09:56
GENE,N/A,0.0,0.0,,,0,spiked data,09:56
GEOS,N/A,0.0,0.0,,,0,low result,09:56
GBS,N/A,0.0,0.0,,,0,spiked data,09:56
GAU,N/A,0.0,0.0,,,0,low result,09:56
GASS,N/A,0.0,0.0,,,0,low result,09:56
GDL,N/A,0.0,0.0,,,0,low result,09:56
GCV,N/A,0.0,0.0,,,0,low result,09:56
GCAC,N/A,0.0,0.0,,,0,low result,09:56
GBOX,N/A,0.0,0.0,,,0,spiked data,09:56
GBR,N/A,0.0,0.0,,,0,spiked data,09:56
GAPA,N/A,0.0,0.0,,,0,no data,09:56
GANX,N/A,0.0,0.0,,,0,low result,09:56
GALT,N/A,0.0,0.0,,,0,spiked data,09:56
FZT,N/A,0.0,0.0,,,0,no data,09:56
GAMB,N/A,0.0,0.0,,,0,low result,09:56
GAMC,N/A,0.0,0.0,,,0,no data,09:56
FWP,N/A,0.0,0.0,,,0,low result,09:56
FUSN,N/A,0.0,0.0,,,0,low result,09:56
FVE,N/A,0.0,0.0,,,0,low result,09:56
FVT,N/A,0.0,0.0,,,0,low result,09:56
FVAM,N/A,0.0,0.0,,,0,no data,09:56
FURY,N/A,0.0,0.0,,,0,spiked data,09:56
FWAC,N/A,0.0,0.0,,,0,no data,09:56
FUSE,N/A,0.0,0.0,,,0,spiked data,09:56
FTK,N/A,0.0,0.0,,,0,low result,09:56
FTRP,N/A,0.0,0.0,,,0,low result,09:56
FTF,N/A,0.0,0.0,,,0,low result,09:56
FTEV,N/A,0.0,0.0,,,0,no data,09:56
FTFT,N/A,0.0,0.0,,,0,low result,09:56
FTPA,N/A,0.0,0.0,,,0,no data,09:56
FTEK,N/A,0.0,0.0,,,0,spiked data,09:56
FT,N/A,0.0,0.0,,,0,low result,09:56
FSI,N/A,0.0,0.0,,,0,low result,09:56
FSEA,N/A,0.0,0.0,,,0,low result,09:56
FSTX,N/A,0.0,0.0,,,0,low result,09:56
FSSI,N/A,0.0,0.0,,,0,low result,09:56
FSII,N/A,0.0,0.0,,,0,no data,09:56
FTAA,N/A,0.0,0.0,,,0,no data,09:56
FSRX,N/A,0.0,0.0,,,0,low result,09:56
FRSG,N/A,0.0,0.0,,,0,low result,09:56
FRON,N/A,0.0,0.0,,,0,low result,09:56
FREQ,N/A,0.0,0.0,,,0,spiked data,09:56
FRXB,N/A,0.0,0.0,,,0,low result,09:56
FRSX,N/A,0.0,0.0,,,0,low result,09:56
FRW,N/A,0.0,0.0,,,0,no data,09:56
FRBK,N/A,0.0,0.0,,,0,low result,09:56
FOA,N/A,0.0,0.0,,,0,spiked data,09:56
FPL,N/A,0.0,0.0,,,0,low result,09:56
FNCB,N/A,0.0,0.0,,,0,low result,09:56
FPAY,N/A,0.0,0.0,,,0,low result,09:56
FOXW,N/A,0.0,0.0,,,0,no data,09:56
FORE,N/A,0.0,0.0,,,0,spiked data,09:56
FNHC,N/A,0.0,0.0,,,0,low result,09:56
FLGC,N/A,0.0,0.0,,,0,spiked data,09:56
FLUX,N/A,0.0,0.0,,,0,spiked data,09:56
FLL,N/A,0.0,15.552,8.97,,2,spiked data,10:00
FLNT,N/A,0.0,0.0,,,0,low result,09:56
FLME,N/A,0.0,0.0,,,0,no data,09:56
FMIV,N/A,0.0,0.0,,,0,no data,09:56
FLXN,N/A,0.0,0.0,,,0,low result,09:56
FLMN,N/A,0.0,0.0,,,0,spiked data,09:56
FIXX,N/A,0.0,0.0,,,0,spiked data,09:56
FHS,N/A,0.0,0.0,,,0,no data,09:56
FHTX,N/A,0.0,0.0,,,0,low result,09:56
FKWL,N/A,0.0,0.0,,,0,low result,09:56
FLAC,N/A,0.0,0.0,,,0,no data,09:56
FIV,N/A,0.0,0.0,,,0,low result,09:56
FGB,N/A,0.0,0.0,,,0,low result,10:01
FGF,N/A,0.0,0.0,,,0,low result,10:01
FENG,N/A,0.0,0.0,,,0,low result,10:01
FF,N/A,0.0,0.0,,,0,spiked data,10:01
FFHL,N/A,0.0,0.0,,,0,low result,10:01
FCRD,N/A,0.0,0.0,,,0,low result,10:01
FEMY,N/A,0.0,0.0,,,0,low result,10:01
FENC,N/A,0.0,0.0,,,0,low result,10:01
FEIM,N/A,0.0,0.0,,,0,low result,09:57
FEDU,N/A,0.0,0.0,,,0,low result,09:57
EZPW,N/A,0.0,0.0,,,0,low result,09:57
FBIO,N/A,0.0,0.0,,,0,low result,09:57
FCO,N/A,0.0,0.0,,,0,low result,09:57
FARM,N/A,0.0,0.0,,,1,spiked data,09:57
FCAX,N/A,0.0,0.0,,,0,no data,09:57
FACA,N/A,0.0,0.0,,,0,low result,09:57
FACT,N/A,0.0,0.0,,,0,low result,09:57
FAMI,N/A,0.0,0.0,0.3993,0.3953,2,spiked data,09:57
EYEG,N/A,0.0,0.0,,,0,spiked data,09:57
EXTN,N/A,0.0,0.0,,,0,low result,09:57
EXPR,N/A,0.0,0.0,,,1,spiked data,09:57
EYEN,N/A,0.0,0.0,,,0,low result,09:57
EXN,N/A,0.0,0.0,,,0,low result,09:57
EYES,N/A,0.0,0.0,,,1,spiked data,09:57
EZGO,N/A,0.0,0.0,,,0,low result,09:57
EYPT,N/A,0.0,0.0,,,0,low result,09:57
EVOK,N/A,0.0,0.0,,,0,spiked data,09:57
EVGN,N/A,0.0,0.0,,,0,front zeros,09:57
EVOL,N/A,0.0,0.0,,,0,low result,09:57
EXFO,N/A,0.0,0.0,,,0,low result,09:57
EVK,N/A,0.0,0.0,,,0,spiked data,09:57
EVLO,N/A,0.0,0.0,,,0,low result,09:57
EVOJ,N/A,0.0,0.0,,,0,no data,09:57
EVF,N/A,0.0,0.0,,,0,low result,09:57
EVC,N/A,0.0,6.8,7.21,7.21,6,spiked data,09:48
ESM,N/A,0.0,0.0,,,0,low result,09:57
ETTX,N/A,0.0,0.0,,,0,low result,09:57
EUCR,N/A,0.0,0.0,,,0,no data,09:57
EVAX,N/A,0.0,0.0,,,0,low result,09:57
EUSG,N/A,0.0,0.0,,,0,no data,09:57
ETON,N/A,0.0,0.0,,,0,low result,09:57
EQS,N/A,0.0,0.0,,,0,low result,09:57
EQHA,N/A,0.0,0.0,,,0,no data,09:57
EPWR,N/A,0.0,0.0,,,0,no data,09:57
EQOS,N/A,0.0,0.0,,,0,low result,09:57
ERES,N/A,0.0,0.0,,,0,low result,09:57
EQ,N/A,0.0,0.0,,,0,low result,09:57
ESGC,N/A,0.0,0.0,,,0,front zeros,09:57
ENVB,N/A,0.0,0.0,,,0,spiked data,09:57
ENZ,N/A,0.0,0.0,,,0,low result,09:57
EOD,N/A,0.0,0.0,,,0,low result,09:57
EPM,N/A,0.0,0.0,,,0,low result,09:57
EPSN,N/A,0.0,0.0,,,0,low result,09:57
EPHY,N/A,0.0,0.0,,,0,no data,09:57
ENTX,N/A,0.0,0.0,5.48,5.49,4,spiked data,10:00
ENVI,N/A,0.0,0.0,,,0,low result,09:57
ENPC,N/A,0.0,0.0,,,0,no data,09:57
ENSV,N/A,0.0,0.0,,,0,low result,09:57
ENLV,N/A,0.0,0.0,,,0,spiked data,09:57
ENOB,N/A,0.0,0.0,,,0,low result,09:57
ENFA,N/A,0.0,0.0,,,0,low result,09:57
ENSC,N/A,0.0,0.0,,,0,low result,09:57
ENNV,N/A,0.0,0.0,,,0,low result,09:57
ELYS,N/A,0.0,0.0,,,0,low result,09:57
ELVT,N/A,0.0,0.0,,,0,low result,09:57
ELSE,N/A,0.0,0.0,,,0,low result,09:57
EMX,N/A,0.0,0.0,,,0,low result,09:57
ELOX,N/A,0.0,0.0,,,0,low result,09:57
EMKR,N/A,0.0,0.0,,,0,low result,09:57
ELTK,N/A,0.0,0.0,,,0,low result,09:57
EGY,N/A,0.0,0.0,,,0,low result,09:57
ELEV,N/A,0.0,0.0,,,0,low result,09:57
EFOI,N/A,0.0,0.0,,,0,low result,09:57
EDTX,N/A,0.0,0.0,,,0,no data,09:57
EEX,N/A,0.0,0.0,,,0,low result,09:57
EDSA,N/A,0.0,0.0,4.52,4.54,2,low result,09:57
EFL,N/A,0.0,0.0,,,0,low result,09:57
EEIQ,N/A,0.0,0.0,,,0,low result,09:57
EDN,N/A,0.0,0.0,,,0,low result,09:57
EDTK,N/A,0.0,0.0,,,0,low result,09:57
DYNT,N/A,0.0,0.0,,,0,spiked data,09:57
EBON,N/A,0.0,0.0,,,0,spiked data,09:57
EDI,N/A,0.0,0.0,,,0,low result,09:57
EDF,N/A,0.0,0.0,,,0,spiked data,09:57
EDD,N/A,0.0,0.0,,,0,spiked data,09:57
ECOR,N/A,0.0,0.0,,,0,low result,09:57
EAST,N/A,0.0,0.0,,,0,low result,09:57
EDAP,N/A,0.0,0.0,,,0,low result,09:57
DYAI,N/A,0.0,0.0,,,1,low result,09:57
DWIN,N/A,0.0,0.0,,,0,no data,09:57
DWSN,N/A,0.0,0.0,,,0,spiked data,09:57
DVD,N/A,0.0,0.0,,,0,low result,09:57
DXR,N/A,0.0,0.0,,,0,low result,09:57
DXF,N/A,0.0,0.0,,,0,low result,09:57
DYNS,N/A,0.0,0.0,,,0,no data,09:57
DXYN,N/A,0.0,0.0,,,0,low result,09:57
DTEA,N/A,0.0,0.0,,,0,spiked data,09:57
DUO,N/A,0.0,0.0,,,0,low result,09:57
DSX,N/A,0.0,0.0,,,0,low result,09:57
DUOT,N/A,0.0,0.0,,,0,spiked data,09:57
DTST,N/A,0.0,0.0,,,0,low result,09:57
DTSS,N/A,0.0,0.0,,,0,low result,09:57
DSWL,N/A,0.0,0.0,,,0,low result,09:57
DTOC,N/A,0.0,0.0,,,0,no data,09:57
DSM,N/A,0.0,0.0,,,0,low result,09:57
DPRO,N/A,0.0,1.754,,,1,front zeros,09:49
DSAC,N/A,0.0,0.0,,,0,low result,09:57
DRRX,N/A,0.0,0.0,,,0,spiked data,09:57
DSS,N/A,0.0,0.0,,,0,spiked data,09:57
DS,N/A,0.0,0.0,,,0,low result,09:57
DRTT,N/A,0.0,0.0,,,0,low result,09:57
DNZ,N/A,0.0,0.0,,,0,low result,09:57
DOMA,N/A,0.0,0.0,,,0,low result,09:57
DNAA,N/A,0.0,0.0,,,0,low result,09:57
DNAB,N/A,0.0,0.0,,,0,low result,09:57
DNAD,N/A,0.0,0.0,,,0,no data,09:57
DOGZ,N/A,0.0,0.0,,,0,spiked data,09:57
DMYQ,N/A,0.0,0.0,,,0,low result,09:57
DNAC,N/A,0.0,0.0,,,0,low result,09:57
DMYI,N/A,0.0,0.0,,,0,spiked data,09:57
DLNG,N/A,0.0,0.0,,,0,low result,09:57
DKDCA,N/A,0.0,0.0,,,0,no data,10:01
DMF,N/A,0.0,0.0,,,0,low result,10:01
DHY,N/A,0.0,0.0,,,0,low result,10:01
DLCA,N/A,0.0,0.0,,,0,no data,10:01
DMS,N/A,0.0,0.0,,,0,low result,10:01
DMAC,N/A,0.0,0.0,,,0,low result,10:01
DGNS,N/A,0.0,0.0,,,0,low result,10:01
DHF,N/A,0.0,0.0,,,0,low result,10:01
DGLY,N/A,0.0,0.0,,,0,low result,10:01
DHX,N/A,0.0,0.0,,,0,low result,10:01
DHCA,N/A,0.0,0.0,,,0,no data,10:01
DHHC,N/A,0.0,0.0,,,0,no data,10:01
DHBCU,N/A,0.0,0.0,,,0,no data,10:01
DFPH,N/A,0.0,0.0,,,0,no data,10:01
DEH,N/A,0.0,0.0,,,0,low result,10:01
DCRC,N/A,0.0,0.0,,,0,low result,10:01
DFNS,N/A,0.0,0.0,,,0,low result,10:01
DCRN,N/A,0.0,0.0,,,0,low result,10:01
DDMX,N/A,0.0,0.0,,,0,no data,10:01
DCF,N/A,0.0,0.0,,,0,low result,10:01
DCTH,N/A,0.0,0.0,,,0,low result,10:01
DAIO,N/A,0.0,0.0,,,0,low result,10:01
CYTO,N/A,0.0,0.0,,,0,low result,10:01
DARE,N/A,0.0,0.0,,,0,spiked data,09:58
DAKT,N/A,0.0,0.0,,,0,low result,09:58
DBTX,N/A,0.0,0.0,,,0,low result,09:58
DALN,N/A,0.0,0.0,,,0,no data,09:58
CYXT,N/A,0.0,0.0,,,0,low result,09:58
CXE,N/A,0.0,0.0,,,0,low result,09:58
CXDO,N/A,0.0,0.0,,,0,low result,09:58
CYTH,N/A,0.0,0.0,,,0,spiked data,09:58
CYAN,N/A,0.0,0.0,,,0,low result,09:58
CYAD,N/A,0.0,0.0,,,0,low result,09:58
CYRN,N/A,0.0,0.0,,,0,spiked data,09:58
CYCC,N/A,0.0,0.0,,,0,low result,09:58
CYCN,N/A,0.0,0.0,,,0,low result,09:58
CUEN,N/A,0.0,0.0,,,0,low result,09:58
CTSO,N/A,0.0,0.0,,,0,spiked data,09:58
CTMX,N/A,0.0,0.0,,,0,spiked data,09:58
CTK,N/A,0.0,0.0,,,0,low result,09:58
CTIB,N/A,0.0,0.0,,,0,low result,09:58
CTHR,N/A,0.0,0.0,,,0,low result,09:58
CTXR,N/A,0.0,4.122,,,1,spiked data,09:49
CTAC,N/A,0.0,0.0,,,0,low result,09:58
CSLT,N/A,0.0,0.0,,,0,low result,09:58
CTEK,N/A,0.0,0.0,,,0,low result,09:58
CTAQ,N/A,0.0,0.0,,,0,no data,09:58
CSCW,N/A,0.0,0.0,,,0,low result,09:58
CTG,N/A,0.0,0.0,,,0,low result,09:58
CSTA,N/A,0.0,0.0,,,0,no data,09:58
CSPR,N/A,0.0,0.0,,,0,spiked data,09:58
CRNT,N/A,0.0,0.0,,,0,spiked data,09:58
CRZN,N/A,0.0,0.0,,,0,no data,09:58
CRU,N/A,0.0,0.0,,,0,low result,09:58
CRTD,N/A,0.0,0.0,,,1,spiked data,09:58
CRVS,N/A,0.0,0.0,,,0,low result,09:58
CRKN,N/A,0.0,0.0,,,0,low result,09:58
CRMD,N/A,0.0,0.0,,,0,spiked data,09:58
CRWS,N/A,0.0,0.0,,,0,low result,09:58
CRESY,N/A,0.0,0.0,,,0,low result,09:58
CREG,N/A,0.0,0.0,,,0,spiked data,09:58
CPTK,N/A,0.0,0.0,,,0,no data,09:58
CPSR,N/A,0.0,0.0,,,0,low result,09:58
CREX,N/A,0.0,0.0,,,0,spiked data,09:58
CPSS,N/A,0.0,0.0,,,0,low result,09:58
CRDF,N/A,0.0,0.0,,,0,low result,09:58
CORR,N/A,0.0,0.0,,,0,spiked data,09:58
CPOP,N/A,0.0,0.0,,,0,spiked data,09:58
CPHI,N/A,0.0,0.0,,,0,low result,09:58
CPIX,N/A,0.0,0.0,,,0,no data,09:58
CPSH,N/A,0.0,0.0,,,0,low result,09:58
COOL,N/A,0.0,0.0,,,0,spiked data,09:58
CPAR,N/A,0.0,0.0,,,0,no data,09:58
COVA,N/A,0.0,0.0,,,0,low result,09:58
COE,N/A,0.0,0.0,,,0,spiked data,09:58
CODA,N/A,0.0,0.0,,,0,spiked data,09:58
COLI,N/A,0.0,0.0,,,0,spiked data,09:58
COMS,N/A,0.0,0.0,,,0,low result,09:58
COGT,N/A,0.0,0.0,,,0,low result,09:58
CNSP,N/A,0.0,0.0,,,0,spiked data,09:58
COCP,N/A,0.0,0.0,,,0,spiked data,09:58
CNF,N/A,0.0,0.0,,,0,low result,09:58
CNET,N/A,0.0,0.0,,,0,spiked data,09:58
CMCT,N/A,0.0,0.0,,,0,low result,09:58
CMPI,N/A,0.0,0.0,,,0,low result,09:58
CMU,N/A,0.0,0.0,,,0,low result,09:58
CNCE,N/A,0.0,0.0,,,0,spiked data,09:58
CMCM,N/A,0.0,0.0,,,0,low result,09:58
CNEY,N/A,0.0,0.0,,,0,no data,09:58
CLVR,N/A,0.0,0.0,,,0,spiked data,09:58
CLRB,N/A,0.0,0.0,,,0,low result,09:58
CLXT,N/A,0.0,0.0,,,0,low result,09:58
CLWT,N/A,0.0,0.0,,,0,low result,09:58
CLRO,N/A,0.0,0.0,,,0,no data,09:58
CLSN,N/A,0.0,0.0,,,0,low result,09:58
CLSD,N/A,0.0,0.0,,,0,low result,09:58
CLRM,N/A,0.0,0.0,,,0,no data,09:58
CLPS,N/A,0.0,0.0,,,0,low result,09:58
CLPR,N/A,0.0,0.0,,,0,low result,09:58
CLBS,N/A,0.0,0.0,,,0,spiked data,09:58
CLIM,N/A,0.0,0.0,,,0,low result,09:58
CLAA,N/A,0.0,0.0,,,0,no data,09:58
CLAS,N/A,0.0,0.0,,,0,low result,09:58
CLIR,N/A,0.0,0.0,,,0,spiked data,09:58
CLEU,N/A,0.0,0.0,,,0,low result,09:58
CJJD,N/A,0.0,0.0,,,0,low result,09:58
CIF,N/A,0.0,0.0,,,0,low result,09:58
CIK,N/A,0.0,0.0,,,0,low result,09:58
CHRA,N/A,0.0,0.0,,,0,low result,09:58
CIA,N/A,0.0,0.0,,,0,spiked data,09:58
CKPT,N/A,0.0,10.46,2.69,,2,spiked data,10:00
CIH,N/A,0.0,0.0,,,0,low result,09:58
CHMA,N/A,0.0,0.0,,,0,low result,09:58
CHFW,N/A,0.0,0.0,,,0,low result,09:58
CHCI,N/A,0.0,0.0,,,0,low result,09:58
CHNR,N/A,0.0,0.0,,,0,low result,09:58
CHPM,N/A,0.0,0.0,,,0,no data,09:58
CHMI,N/A,0.0,0.0,,,0,spiked data,09:58
CHEK,N/A,0.0,0.0,,,1,spiked data,09:58
CHAA,N/A,0.0,0.0,,,0,no data,09:58
CGA,N/A,0.0,0.0,,,0,low result,09:58
CFMS,N/A,0.0,0.0,,,0,spiked data,09:58
CERC,N/A,0.0,0.0,,,0,low result,09:58
CEI,N/A,0.0,0.0,,,0,spiked data,09:58
CEPU,N/A,0.0,0.0,,,0,low result,09:58
CEMI,N/A,0.0,0.0,,,0,spiked data,09:58
CELP,N/A,0.0,0.0,,,0,low result,09:58
CDTX,N/A,0.0,0.0,,,0,spiked data,09:58
CECE,N/A,0.0,0.0,,,0,spiked data,09:58
CDOR,N/A,0.0,0.0,,,0,low result,09:58
CCNC,N/A,0.0,0.0,,,0,low result,09:58
CBAH,N/A,0.0,0.0,,,0,no data,09:58
CBLI,N/A,0.0,0.0,,,0,low result,09:58
CBIO,N/A,0.0,0.0,,,0,low result,09:58
CCAC,N/A,0.0,0.0,,,0,low result,09:59
CCLP,N/A,0.0,0.0,,,0,low result,09:58
